a,b,c,d,expected
a14e77dc,a4cbca1c,1df26959,a3103a55,a4df6a8d
9efd3d11,a3e2b3d4,9b6a1826,1fe679c9,a3e20d1f
214336c8,a115c4d7,1eac1ed5,20d72f61,211e6a98
9dd46ed9,23042633,9c1f8aab,1f785588,2305017d
9dfc2ab5,249e958f,1c111022,1cde04e6,249e92c5
9bd59ae5,23b3da6c,238d8e5e,20ec5b70,24228cb1
23a9b1a0,9e372a9c,9e624b74,1c9c1518,23a980e2
1b44ff3a,1d0a9e11,a29dbdd3,1d690b36,a29d8dd4
23ae4ff7,1bf0c524,23bd2eba,9ee310e6,2435a36f
9fd25c64,2292f9df,1c8e545b,a29d91ce,a0dd87b5
9c8d227f,a17716db,1e342d45,a4a98706,a4ab701f
1c8d70d3,1ecda57b,9d655559,9b27c909,1eb8824b
9e274df1,1b1b1932,24a566b4,a49a1615,22b4b77f
a2b13155,a4cbe3c2,9d257a38,1b89aab8,a4d6f800
9c00793f,a3a1e888,a4bf9e97,24200eb5,a498119f
1c879a61,9ed727bb,1c25d362,2137d5fa,213189fe
9d61f5bb,1b99f7c8,a0b24914,1cf7a44e,a0b2eedd
1ecc4f23,9ebffc5a,21373334,20438ff7,216879c8
1e66efc8,a0bfac97,227e465d,a055df5f,2259d9c4
a4d69920,2202cc36,1e1b3e61,a1cfde21,a4d5bd5d
9c265d04,24e0651e,23362a06,1def044b,24f72dc8
9c574488,a18f5b92,a4110730,1b118376,a41582bf
2481002e,21c93c32,1c9b10d0,9b187fe5,248425a7
202b9463,a122f954,1d8af5b0,a4b0cc10,a4b1ba0d
1cecf0d6,a24bde87,1ebd7adf,21adfdce,a1e68e18
9e5b688f,1bc734e1,21817c9a,9c5ee1c2,217f6cc0
a150e338,1ccd481b,a0c9d090,9ebf1498,a19daec0
9b1f630c,20f90447,a32cd22c,21f94d06,a305e108
1d36075a,1eea994d,a3e593c6,a2b1d8e0,a408e4d4
a4baf9cf,22eb62c6,9d272f3d,a0ae61a6,a4acf353
a3755fc1,1d27b7b4,9d761818,1d5ad957,a37556f9
9eb7ab34,1f485309,9f030888,a33d26dd,a33d3d68
24cfdc8d,1f575db1,1f73f30d,9b316347,24d015e1
9bc085d1,24d94a3e,232158a9,214db254,24ef1088
1d66e044,1b82664c,22897bb9,1f0d23db,228ab4e6
1c7811fc,a20fcb50,20beb85d,9f87e3ba,a1f847c2
a33b20c2,a082550e,1b403fc5,248bd544,2467dddd
239897d1,24f65f14,22c79dd0,a27190df,2510b92f
1c36fbcb,1dd275e6,a1068eba,a3e58a0d,a3e9afed
9dad156c,1e3479a3,20f1a6e4,9b3f4aec,20f47e72
a0ce0339,9f8e2521,9be6f427,a4be1483,a4bf0649
203d115f,a17791d0,9e43802a,1d9df712,a14a1f8b
1f399e83,1b1e06b9,21811fe4,a22995fb,a1cc3a2e
1d4a5d3b,9e8aef6a,1d57a96f,a20ac0a1,a20b6dfe
1e0db39f,207a89a2,9b86ddac,9d9255ec,207e8ebe
9e8e9bae,a28eb05b,9d016b69,9d6174ee,a28f6b53
9f236931,a313630b,a2bc78f0,9fee9ff5,a374202c
23ee5707,9dff9a3f,a41c28b2,a2fa3473,a3889773
9e6b6e74,20e55a4e,1b6d2830,1d17f66f,20df4c6c
a2c70db4,9c4376f5,2057c033,a3df6aca,a407c01f
9e37650c,20f31352,1cdafc6b,a1cb2642,a18f9978
20f98170,1c283e37,9b5d81b6,a482195d,a4811fa3
9e877d33,a2be8a40,2469b9a7,206c7969,2452c3e9
a3454b4d,9e220198,9f5a1832,20bcfda0,a34065f9
a4d99c39,a4e166c9,1f6474f6,a35304f9,a56aa389
238ea49e,a486efe1,226dca91,1c1bae04,a437b02e
1f03cc6e,1e587315,9c3ee4ec,9dde5637,1f1b22d9
9bf56c14,20b35582,9c47bce1,1c9888b0,20b34cd1
a258318f,1b614db6,9d3e5817,9fbb9d87,a25e3a8c
20305a1b,a2ffebe3,1bdc3efc,a04f210f,a3006f55
9d06bab7,1e65217c,1e3b0d09,a3a46b82,a3a43bb2
a0616805,a0224777,9dbf52b5,1e38b458,a0bf0f66
240e7eaf,219a5587,1bda8091,1cb1ee94,2413532c
9fc15d17,9bdaa0a2,9da5691f,9bcf75f1,9fcd5dc0
1f7baf79,9ca010f2,a28b495e,1f275629,a2880d54
9d4b86a5,21e37874,1ca2db1e,244d77aa,24549185
a23427fa,9ef1af78,22407f67,9df946e2,201f76aa
9c7b2ef1,1bf86f7b,9e8a0d87,2353cd7c,23538679
23d19a0f,9c768277,9e2b08d6,a3be621a,22190537
2270ddee,9c6dffd9,2018bd5e,24e8fd36,24f0d00d
2429c8a0,9e99dae3,23f1a1a1,1edf4993,2491510f
2292234f,9b3c69d9,1b45c392,9f0f93f0,2291043a
9c1e1965,9eac1993,1e0f6ca1,1b17f19d,9e504855
1f7c265d,a2cde8f6,a45a0c0e,238ec180,a42c2963
a4dec670,22a41a45,9e962a04,1c695d44,a4d48dba
22ac05cc,a47cb342,23c9a8e5,239d9c20,a34e4018
1c2c96c6,a0a64f48,23badcae,a07aaa55,23b64f75
9d963fc8,a14c2b7f,9d23b5b3,1b5f65fb,a14dedbe
1caccf2f,a28b4323,a2fc0c04,205a100b,a34039ed
a0466299,1b7e50fb,248c728c,9e867ddc,248c0713
9ef49146,24f78fed,1fcbb58f,243ef7a0,252b97b1
a095b341,9ea62195,1ca8075f,a3687b04,a36d766f
1eed48b0,9fbe1297,1d426a8f,1dbdf23d,9f619be5
9b164ab7,1bdfab3f,9c1e9f51,9cc59d49,9cefcb79
a0d1c707,9cfd92fc,9d3b34fc,9c5e1cfc,a0d4aa12
a038a63f,9c573ab0,9b74a457,9e2d7cca,a044926f
9c1596c7,20567018,23ebe83f,9efae7e7,23ed553a
20dc6514,1c92c129,9e487710,2391d6f9,239531c9
222dd673,a1ca71f1,1d7b7069,9f1e4bcf,218cc64f
1da0ac39,a288a36e,1e90a30a,218af61a,a24a5a33
231c6475,a0357724,1cce2bde,a3c6f5b3,a374565c
21985271,9d2bfb7c,23f3a6c4,9f53a050,23fcbcbb
1e16d17c,239dee9d,2339dff3,1d930f12,23fafaa2
1cefbedc,a12fb3e0,a4742938,1d6b40d9,a476e27b
1f0414d6,9bb3c957,a2d8b693,1d4fcd8a,a2d7973f
9b5aac78,1c2d86ac,9d4c3d26,1f8977be,1f84038c
9b418454,1d777d98,9fa11159,a382354a,a382cf00
1eaf5e58,1ba5c154,1dc8ccc8,9ee7e04c,9bedef2c
1bda942c,1b0fc1d0,a2c12134,204ac308,a2bac692
1c97f957,9cc1c38e,a43578cc,a29c4c39,a44902a7
a14b4da8,a1a226ac,a03c28d8,9f6ab140,a2135412
2030b2f7,20355309,a13e98fb,1b3dd9c5,a0ca173b
1b0bde28,20bf02df,1d4d1bcf,1d5ef1d6,20c26c76
a0145468,1dcc7c75,a41803ae,9bc79251,a4189202
a4894d0d,9e32ea92,9f784abd,2458a8a6,a368ead5
a0bcd52f,9ed961a3,1cb079b3,1cac4ac4,a0c90e85
a2f39f79,a48efcc2,a1574718,1ba34f61,a49fe51f
a147264b,a41ee271,a21caf4e,20d18c42,a42a26e7
1bbdf61a,1d5e72e4,a2bca742,23f9ebaf,23cac990
1cb58410,1e698147,9e32b94c,1b1c68f5,1d9fd442
1e283181,1fd4c7f7,22a553d1,21145f52,22bb86f4
1c41c279,a2354e0c,20f75294,a48d87a3,a4923a60
1f299846,1cb680a1,24db85a3,231c380c,24ef228e
200dbfcc,9f029f75,9beb4409,a128609b,a10d3808
22a17926,1d1a3764,2016913a,21a0b6f6,22ce6eb4
9e92b334,2178ba8c,9b7e99c8,a028e862,2149daf0
1b3b01f0,9b6fbe02,1dcdf98f,1cce67e1,1dffeda7
1f44f5e1,243d533b,a4e58625,9dcadbe4,a486c714
9bda34f2,9c84193d,a2cc7317,9b8d42ca,a2cc80f6
a46aecb2,9d5fc04b,9b89f58e,9c6c421e,a46af162
2318af88,a4715341,a171ec35,a125ad55,a45185c5
a3d27adc,a0a14f0e,21268760,1e7a449d,a3cfac95
1e4521ee,a3cc695f,a3d87ae6,a3413774,a48159d7
2269d8c8,9edb77c1,1f4ed0cd,23195efd,23543644
24176e75,9c6144c4,a2c56c57,9bf286a4,23fd7f1f
9f707ef0,9bfd966b,a152e5b2,a1112d9c,a1b99d78
a0010bbf,1f32927c,1f1c6433,9ed7e50e,9f90956a
24264271,a13069ed,1e56c272,1b6c54c3,24238e71
228725d0,9f58356b,9c4a93eb,2124d89c,229a0a24
a19e48ef,23efe40b,a3f343bb,1ea595e6,a1d1ad97
9ed3c782,9f448b04,1f08cb2a,1f7ee76f,1eb287a8
a0b2c451,9e128353,a1660f67,9d61dc8a,a1a14ebd
a344c62f,a4b9d8ae,9e4daf65,a3a4efc7,a4fbb3d3
1ce5930a,1b9d0a31,9dbbb42d,9df33dea,9e35de59
a0c5be02,1bde82c6,a0dbd7c7,20c89b55,a0d8c2d3
a1e6b5cf,1e124d41,9f15ee4e,1c316385,a1ea2a7a
1c1ec566,1e4477e7,21847eff,21cdcd0f,2229f46b
9c95417c,1c9ae557,a08669c6,a329094c,a32d3c6d
22294a9f,1b901b96,a1d31e35,a2def513,a2bf1510
9bcc2394,a237c0a1,1c1a5d42,2446ec0d,243b7037
9d7679ec,a2f06ecd,1e0b8f86,a0f3fdc3,a2ff87b1
1fdfdae4,a1e268d8,9bd5e363,9dbeee8c,a1d53777
a3d9c92f,9c9768e8,a1ca047c,1c4cae82,a3e66a3b
a3ed8a57,a00b1be2,9e8e2325,a4c3a167,a4ff526d
a006d3c5,1d32b0c5,1fb52c47,a357857a,a3582b45
1fea5308,1d887250,21a8f4dd,1f65117a,21bf4b0c
1cf12a07,a35f309c,9e6afe27,a0a1960b,a3647083
9f67eb24,23fee02e,1e7dc196,a44318f9,a387a601
1f833eee,a1bd4ab7,1dcd0b7a,2090422a,a1903932
2026b5c7,1e54b78b,2137c1f8,9e9ae8a1,215feb03
2073956f,9e7ea10c,215a053f,a1314ae3,20c34a67
22a2325e,1fc38ab3,1f5c189a,9cf52f7d,22a6e967
a2b057b8,9fce2df3,1c4300ea,9c92dcb5,a2b39386
1f7b40bb,24e08618,1c65b6ed,239afda1,2503b2ae
1e5b4e5d,a0006ec6,9f5dab52,1d9c47f4,a0254275
9ca8d106,22299d7a,1d9df217,9cec2510,2229b9d4
2175cfa1,1c4ae922,211bcc41,a276e22e,a2126e87
1e2c587e,1d33a9a6,9cae3316,239ddf19,239df789
a019e040,1c984153,a0c79c2c,21527fe8,20910bc5
9fb8b980,a216c19c,9f8a24f8,9f6266d5,a224622b
226d28ee,9df13160,1f329d71,a4ca66e8,a4c2eb12
9dc30f26,21b1d5b6,a2233c2b,9e2fbaf6,a196c525
a49d6820,1bad2dd1,1ffe348b,204487c9,a49cc624
22d91e22,1ecace08,1eaccdc1,24283c30,24438ee8
2141cbd5,1f651903,9c40640e,1b3fc2fd,214ff948
21059312,23e0cf66,1e0aa4b0,a47277b3,a3ffe213
1c896942,206534a5,20da0ba7,2345eb5e,235054d9
1c7e3e81,23de1f73,a20b20d3,1e406046,23ccd561
23579b91,1c8f4122,1c4bc059,a4383a9c,a40251cd
a45b3614,22775b32,20730066,1d805f21,a44ac95e
9f7eb9da,9f861984,a265b8a7,1c4243df,a26dd836
21b61173,a06ffb04,1fd5bffa,9be56795,21a55fbc
22447b44,24b6e0c5,234e0b3e,23d38966,2505d430
1eaefa28,1cbcf04a,21038080,9c67f347,21091ccd
9c9f59d1,1f2f91d7,203fe39b,1fcc937e,20a8698e
22fa0bf4,9c624160,23a728f0,a104eacc,23e182d2
9bd4095e,21b203de,9df696d4,a30df2b4,a2efa566
9df7db76,2266055c,1c77555d,9c7ad56d,22658936
9f75bfd3,1d48f5c5,1f18a53b,a32bb513,a32c059e
a36e8fc2,9fcd05cc,9e4120a9,1da69cf2,a3704542
9fb67344,1ce953ce,9f218f37,a25a933a,a262afe7
1daacdd0,a0894885,225859d9,230fe349,2341c4d5
9e25c338,1cc7a248,1e7f4660,23e0bee2,23e0cd31
9b8a6c42,24561d83,24445a52,1e451535,24cd41f1
a4959089,20d4168e,9decd8f1,1c1e579c,a494bfd7
9e84a3ca,a1bbd1c7,24d23906,2387fffe,24f14174
a47329d6,9dc3339e,a3f6be9b,1f1f0b1f,a4b733bd
a1699271,9c8e1cb4,9e21d699,24396ab6,2435b933
9f6056b7,21bd9630,205aa2b7,24463362,244cc2a1
2285d042,231ababd,1bda9f2a,219eff1c,23718477
1bd66fad,22478051,9cf35891,1d1909ea,22478edc
9c89eee9,2270cf53,a3b779f5,22295d12,a3843690
2263d514,2385a862,1bb2ae2c,1b6a615b,23a2242c
a4da042f,9f6789e1,1eded89f,24a51403,a3d3fcbf
9c6566b2,a43d69c1,1d514e3a,22769265,a42dfe3b
a3c079d4,9cc329d4,a01dc0f5,23480dff,a33b62c6
1b73199e,9dbe00c2,a0831422,1ee7609e,a06eef70
9d184d09,9f0a77a6,9f39bb10,20318ffd,1fbc4437
1dc6efb5,1d69f0cf,1ebd2d1a,229a2d9d,229b39c4
1ebe00ce,9bc3a252,1bd80d7a,1ee08222,1f4f6a4e
21bf16f3,220cc733,9d9855d2,a019d064,2262697b
1d94251f,9b1e090d,a0c544bb,22aca6a1,22a07623
1c88a84b,9b223255,a4b8ae04,1f3f87b7,a4b8959f
1c268fcb,21334f8b,20b7a96c,214ed99d,21ef13c1
1f1e3cb3,20584902,1c7ad6b3,21b98476,21d99ed7
24e81455,9ca0e5d2,9b5b6903,a4f169fa,a2956615
a039796b,a2bfc981,1c357560,21f1384a,a289418e
22d0a2f5,1bdb83e8,9e6e638f,21df81de,230407d4
a4f46809,a3449577,9e4ff129,9c661332,a50680d5
20f71d77,9f17dc5a,2366a3e9,20d9ea67,2374944c
9e8075ae,9d63e368,22f5bd72,21e7bf91,23178832
1c967943,a4e57d30,1b86a1c0,a014813d,a4e5c6b8
9dedb6a1,20da83bd,1f87df9e,a2611cfe,a2420465
a3d1ccfc,9f856090,9de4023c,1e0b84ef,a3d24f2c
2235aeb0,a414baba,9b8bab1d,a1a2bf45,a40e760f
9ffc00f0,9d4ec122,1d013125,a4ec08cf,a4ec486a
210e8cb1,1cd922d6,9ddff4e1,1e57dc89,211098cb
2051e505,9b064bde,9d493838,1f3eb07e,207e4ab1
22840bf1,23a895c2,a38f38f2,9ce15923,22e9711b
a4ebe79f,1ccad334,1fc1fd5b,a1df2bc4,a4ef3304
a4383449,9deff508,1edac06e,2445d06f,225affe6
9eb68876,20b21c35,9cf7e990,a2f7207b,a2ecc4bf
a2694ca0,9daf0153,a27827d4,a0663d40,a2f817e4
2101d70d,9d21bb18,204a4865,9e62673a,21303dce
225f052e,21c610ce,9ff79a29,a2e77d38,a214a9ac
1fbe4b10,1fafe202,217af710,20cf3b92,21c82d3e
9ce9959f,1e40df7d,a1456e2e,1d120789,a1424d73
1b9e6d62,246ab7b9,1c8b37ab,207896c0,246bb1b5
a2541e3c,201eefca,9b081af6,a3f278f3,a405df8f
1cec80a8,9c1a9814,1b7a0316,1d92bf0f,1dc25c4f
a045ec43,a18e12b6,9fa25ec7,238173f6,236cc927
9f36f340,24fa29f0,9d087748,23f179ef,251b383e
21eff892,9f5efdbf,24a62391,1ff96a13,24aa05ee
a2cba9e5,1bc6eb06,245957e1,1f133495,244007d5
209619c4,a0756037,9d93da31,9c0cab52,1f469f51
1dc6929e,a2da89d7,2051e398,9eb6a722,a2d47fbd
23bebcc7,247bc1cd,1d013c1e,23c40192,24de917f
a0e8481b,a4a640b1,211b8084,a123453f,a4a73883
9bce8f4d,a3e408b7,2338692d,9c7fd2c7,a387d6ef
24db54c6,9d7b1e50,216d576b,9ec37cdf,24dd2147
238bf085,1b27ff37,9c84f64b,a1855924,23839933
22df4a6f,9bdaf6a4,9ffbed9c,9fff7e93,22d75952
20c9b1e8,a061d35b,a1f2d5ad,1f454ce2,a1d67937
a0127578,1da117bb,1e0e8e85,218e7d66,217bd9d8
1d3e5cd5,1e4ad584,a3e8513e,1d14617a,a3e82d4d
1e22def9,1c2d345a,1cec907f,a008708e,9ff77892
a35cccc2,a16f3662,2090ce05,9f6ef7ae,a36828b0
a47f14f9,1b89e0d3,1bab89c1,24856aad,223c0fbb
22043c8d,1e91b210,1e79a43e,248d44cb,24917798
20a35c07,9db9d983,218ab452,23c586cc,23d0b3e4
a3387659,a159b051,a4e65f09,a3626359,a50db6d0
a32f6671,a113c8f9,2067f30f,a2b13cfd,a386d0d9
228abf41,9cade5ed,2102f5f4,9d93be58,229aee32
1c291ab6,9feb820a,2187487b,a2afc76a,a2919e0b
21705efa,a2211d79,9d88940e,24ecf8bc,24e9ce6c
9d908751,a4f32bbd,1cf35065,a078d137,a4f3a974
a0a03a05,9eff6024,24898ade,9ed4a3c9,2488cd64
229cbf4a,1f8d3aa2,9ef47f6b,9eda2703,229d258e
a248322b,a43b9399,20be9e49,a4ad9072,a5086e99
1fdc252d,9eef44f1,232a6f12,2037bd50,232e8eaf
2016dda1,1c0bea9d,23503613,a034b321,234fc0ed
9c9e9410,1c635256,1d1e1480,9f79f0dd,9f7176ec
1d7ea78c,9f4be556,247a1081,1fb30177,247a3b03
9f0415cc,a0157acb,1cd4434b,9e87389e,a045becb
9ba48e97,247fc79d,1b7ea9c2,9ffb1ce0,247f49fc
9d60d3de,a438f54d,a145e699,240aefd9,a3448247
20426255,a04c520e,2171b011,9cada2e0,216edd51
a437ef8a,9d24ee67,a29d8261,9ee0dbcf,a44bbe85
1e8176a4,a284b9c8,a47bf339,a20b7afb,a48a98f9
22c3e00b,a3b3c0fa,a11bff01,a05e7a34,a38965e4
22ddbb6b,9d210f61,9bca98a2,a19330cb,22b8d7ec
2076bb56,24f98a9d,1f9c58e5,24101ff1,25211e85
21852dda,9e823381,1ff460a2,9c3f7445,21925328
9c741da5,229432c1,1fe316c0,a30c826e,a2814d61
1cb941e0,9dcaf7f3,23cf9f29,a0a2258f,23cd0cc8
234af3bd,1f27bc83,23505aa5,1c7ef517,23cdfd0d
a2b3932d,a3de8d20,2246015e,21d27fd6,a3e589c2
9b021efe,9bfb7ea7,1ff74850,1fa31be2,204c93d2
a2b2cd78,1cb8fa14,1d8ca11e,1e907a86,a2b20e46
9b30152a,1cc9d8b5,1d5d1461,a19a4a5f,a199aedf
9d9dc83a,1d00d5b5,1d663d61,9bba727c,1ba1a294
1cf78900,2412d09f,1ea599d9,22e39ded,242f5aff
1fefed7f,9cf6b3dd,1bfff3bb,1fa56ed0,204940ba
9f8f8391,2485ef74,1bc5cf39,a0694e8a,2485571d
a22e45b9,231ba396,a0f852e3,20c57100,22dcf631
1b835aed,2028b0d5,1bfed40b,a3b8a1af,a3b74ecb
1e52fe13,a38c6022,1e4a271f,9d4d0feb,a38c32e6
1e066cea,a445a742,21bd651c,20f7f7fe,a43dc3c2
a04be5b9,1e53babf,24340e5e,1fb47107,2433a9ec
a18240c1,234cf4b5,2134a111,9eee79a0,23477f71
a18106bd,20fd0880,a1380856,23ebacf3,23e1d066
2367c25f,9eb83a37,9f779b02,1bd0ca0d,23667048
a12e0c6c,1c6ed3f1,1e49dada,a128d86a,a1a9c0db
2175e608,22e5a0b8,9e0c009c,9c5316a1,23020870
1ba748da,9c164b53,9ce9a1d8,a07198ca,a073aeb5
a198802a,21c1910c,1f594512,1e006a77,20c36f7e
a1d399b6,9cfa5029,9b6a9953,9b103180,a1d3e420
9b3f9e2b,9f3fd630,1c92d896,9e0e52bc,9f5f93b8
a4c84d38,21c4a645,9fc2af39,a0846957,a4c5efb4
a1c3fdc0,a0d0823e,1c98ee42,2127c0b1,a1a417bb
22103222,1ef037a2,9e999d02,21ab2b2a,226674ec
22c5bddd,21d7c696,a04636a6,a386fa31,a313357b
a265e206,1e5b4b2a,220b54ef,1faa1253,a1a8c272
9c7db572,21a99135,9ff48f54,2144bc53,21fc86b3
9f73b497,221b1fd3,22376320,1df3528e,22a796e5
9f74cb99,22358e0a,1bf925c9,1bdb4afd,2231c97f
244e76e7,23f36c69,9f45afaf,1e74708c,24a4057b
9cd3f017,a2de62d6,a17ed3d8,9ed77fc7,a2ff2210
1bdcc693,1db94883,1cb2f38a,9d436a67,1d921c9b
a3b9a8f8,a22c792a,246a8cdc,9d6f4924,2402ed10
1ca77ac8,9dd6b7a1,22fa961a,23af3b87,23edd640
1b4c62c9,1d66df27,a2a25be9,1b7dbdd2,a2a23b79
a1890574,1c6cfa52,1b6ebaaa,9ddd65e6,a189bdc5
9f114d6e,1d3ecfa1,24038cf0,9e313327,24036085
9f772734,22636789,232fdb4c,23913aa4,24028cd4
9e43eb99,1e545a03,a0b08c6c,1b102f7b,a0aff6f3
9e2a624d,9c3f0be9,1bac6197,1df6e394,9d55f8d3
a1cf83f7,1c48ce64,1bcc7089,1d6a4a97,a1cee8f1
1faf1bcc,a46cae5a,21dca27b,9d323127,a4657481
a3687110,1d9650e0,9bdfaa14,1b2816d0,a3685f5d
9f027cc4,a088cd00,208102b9,1b93a44c,9f3fa7b3
2141d3aa,9b48dd68,1c83eba7,1e8f740b,214684b2
a2e8303a,22c5f5f9,206aca8f,1c804d66,a156df3e
1f44764d,a4426942,2070d503,a1925f39,a445da49
9b4e4bfe,9d5d081e,1daa4100,21c3a5c6,21c3db11
9cfd7691,1d7e1eee,9fada910,1c7e2241,9fa7b1ae
a1ef3d3a,1e86b867,a40c1add,20cff60c,a411e404
1fca0ee9,1db0256e,1fdaf359,a427b5b2,a426ddb0
9b9c99e6,a49c112f,a10cd139,9c355060,a49d2b53
23a19204,1b10afb3,2310d0ca,a112fba4,23e562d4
9fc7b254,23196b88,a391f622,2376ee41,22d5bc41
9e6b2075,a2bf336e,1d80ae0d,9f9664cf,a2c1e266
1ba2cd67,9ece3a8b,225bf0e0,a0b67218,22438b3e
1b9cedcc,9fe8b0c8,9e34e160,1c948ea8,9ffc5dcc
a2429f17,9c6b41c1,1b3a6df4,a4f6adbb,a4fcc312
1b388cf5,23931203,9e5fb0c3,1b7993a6,2392f6e6
9efb36a0,a12d5826,1d64b7e2,9dabb140,a135a486
1e26a75d,9d814adc,a2d30fbc,a42577cd,a43fd364
1c592896,a3aab4a5,1bd7d40f,9cc1fe1a,a3aab523
214143e7,1fa9f6bf,208ca7c8,9e1cccc5,218d31b8
1d78953b,a1669200,20029959,9e848455,a1491737
a3ba3cef,1f1e7563,a284c1cc,a1f69e2c,a3ea880a
2173ef8d,1d292df6,a3acd9c8,a0e8238d,a3a8d590
1ebb4ab5,1c5681cc,9b173d7b,9c533405,1eba36a8
9caad6cf,1c8b8250,1c5ad3c6,a432b31c,a432b280
23075fe1,231d8fcf,225a3202,24dddbd8,2504a5af
a4b180d6,a0f6470c,1ee69570,24049f27,a4603240
9e7a98b7,1e0de5a7,20eab953,9b2cf778,20e73e1c
1cd188bc,9b154329,9d643c6a,1cdecc05,9bab31e0
9d61b788,a2275f4a,1c4f26d4,a2243c0f,a2a5e36a
9f5b77d6,a3220f82,a49ae87c,21b06613,a4ac8443
a0ec89c7,2051ac75,9fcfb001,a2e9606d,a2f4da66
a0392aa3,1e0b2023,a0742617,a36c01e4,a372945f
a413bbc4,9f6ba555,9fc86196,9d72beca,a4145ea9
9fb114de,a1f05cc6,9b2d2b5d,9ea7a5c2,a1fe1214
9fc3d836,20362853,a0346f92,a0735225,a0a9c2c0
a22885db,1b173e23,a03020c7,1f66e75f,a22fe9ed
9cae5599,1d41cac6,a234f062,1b3e9778,a234d2c0
2414b1c1,208ce208,22ab6fff,1fee79c8,242bb0c2
a3a057f5,22167242,1c432f03,a221bd73,a3a1bfd5
9d2e3aee,a3a63dae,9f94a664,2357c73e,a2ebd09d
247ccbd5,1b173f56,21e6ccec,9b9c50d5,2482010a
241b7729,9b022eba,a4fca65b,a1326f32,a4b04fb5
225738b8,9b641d7f,a323880a,1bb5fa59,a2db72a8
a06e987f,9c168d36,1cf075b6,9d1a3d23,a06fb715
a4334e55,9e6863d1,1b270288,9b4f83f8,a4335ce5
a42f57f3,22ecfba4,9de266cf,1fd156f4,a41156e6
a2d3ea9a,9b664c4a,1c2e33dc,a2077e5e,a30bd312
1d69ccbb,1da718aa,a0c1ec12,1b53ae2f,a0bd61a0
a061b89f,20357307,9fb73e25,a2a4d9b4,a2a918d9
9deb6699,1d3c997e,24f537f7,1d7c5ad7,24f537bb
23c5ef80,9c95fa6a,1f5155a1,2149e4e5,23cca4fa
210b5d0d,9c6fd23e,1c1a9866,2489ac80,248ac30f
9c2b567f,9fd09bc7,243a6e70,21a98114,243f517f
1f0f01e9,23e8a656,22b3bed7,2446ca05,24a8dc66
a355f418,24b7b115,9db05760,1ba68746,249ceffa
1ce7011f,9d1eb09a,9bd52dcd,1cbb1af4,1bbdbdaf
a469a688,9e0c6eb8,9f8dcc48,1ee2d4bf,a469d9da
1e9c4fee,9b05b384,a10aecd1,1c4d5ce7,a105df56
1dce4bad,241f2619,9fc5a02d,9bfd66bd,241ec93d
207541fa,9c5b86ff,1c686f42,1c0bb1e2,2075da94
9bfc8d2f,a46c75d4,9cfae36d,9b1d48b3,a46c786f
24fa2e97,2307d6b5,21076edf,1d9b9397,25061d5d
22222eae,9db6557a,1e406440,1b9626c3,22229899
1c6da192,a3e8d9f0,9c840957,9d6224b1,a3e8e136
23b4e237,9eb96b99,2332a0ce,a4e58310,a4a201ff
246ea5c7,1c718045,9bd99738,1e641952,246eb48d
22ef9487,24785f7f,9dbb2ba3,241304e1,24d4a88c
1ba0ff88,a4b0b709,a29bbe40,24337eda,a44166b0
a25e1c0b,a065a7ed,1df3ed43,9fb4bb59,a271a26e
a4af9838,247ee127,a2e04955,a209a1d1,a404f291
248dcff8,a0f34a88,a3916b0f,a3984188,2404e30f
9d94acea,a3a6f799,1e2dbc8c,9f3bc486,a3a7490f
9e3e322d,9ce4ff6c,1bb8d8e2,9d027dd1,9e75aac8
1d4db617,a04a200b,9c1deb05,a37bd99c,a37ef7b8
9fae0de3,2434eaed,235291de,a4d12611,a43913c4
a3fe6837,9da56311,a1720a8b,1c052b45,a40300ec
9ef19633,9f47bbca,9dbea8e5,21831187,21709d4e
1f6b6e30,219ba966,1ed61e7a,20a4877c,21cf7f30
2371b5cd,1bb9ccb7,1ce4235c,1c4c314d,2371c192
a4df7d95,1c4b59bd,201d0081,1df6b654,a4df2ad4
1b331a99,21c4f5f9,245b2b1f,a34bc41f,242e61f4
a2fbc25e,20005846,2345495f,a1e52c96,22330ff9
9bb26848,1bd9ca5c,1fa940bd,2224cc1c,222a175d
1de0d2d2,a1021f57,a30ef4fd,1b4ff503,a316fa08
9d810184,9c139acb,1d4ade48,20bdd025,20bd180e
9d318193,214dc30b,9bfe7940,1db278a0,214e56ac
9bc12731,a39d0911,9ffaa373,9b774ed4,a39e04f1
a0b65123,9e99dc5d,9f318576,228a25c7,2279879b
1b4d4834,1eef72ab,20afc084,a1e27b13,a1b2c6bd
a2aab8f7,1c102f05,9eea2c73,a022495c,a2b0b0ed
1c817dca,9e69ba14,233d2b01,a38b2aaa,a2b2c16b
9eb6b503,9b69a6e6,9cbeba9e,9e8700e0,9f25ba6d
9f003aa5,1e8ad138,20fc4ff5,1e6db754,20fc636e
1f56b97b,9d64e01d,9f1699e5,219b71ac,219d0039
a0ad573a,241f6bd0,9fda35e2,a4cad41f,a4780437
a0fc6b7e,1d73b356,20a7ffa1,2239517c,222f00ed
22fac79a,9d5c1eb1,21fd8b96,a2922944,22a7e5b8
20653bde,a1d782fe,a0a6552f,9dcaac09,a1e53b7a
a2f7e451,a275301d,a0c54532,1c1031db,a33f6619
2012867c,1b6364ce,a1663375,a0b062f8,a18cda8e
9dd376dd,1e3a4c9b,20c808b2,9cf05b21,20c99ce0
